subjid,list,run,counterbalancing,onset,condition,item,sentence,irreversible?,numbermoves,motioninfo,correctkey,response,RT,accuracy
FED_20160805a_3T1,1,1,1,18.018563985824585,Sem-photo,24,A woman is sweeping the floor.,0,4,"[[0.35, 0.01763052543674607, -1.4998963846122253], [0.7, 1.2901331094002495, 0.7652166752164017], [1.0499999999999998, 0.01763052543674607, -1.4998963846122253], [1.4, -1.3077636348369954, 0.7346797093958222]]",0,0,1.6336991786956787,1
FED_20160805a_3T1,1,1,1,20.01789903640747,Sem-photo,29,A man is putting a banana in the blender.,1,3,"[[0.4666666666666666, -1.0638743905162857, -1.6935676193183435], [0.9333333333333332, 1.9986097766145619, -0.07455843896361715], [1.4, -0.9347353860982772, 1.7681260582819611]]",1,1,1.5170631408691406,1
FED_20160805a_3T1,1,1,1,22.01717209815979,Sem-photo,51,A woman is pouring chocolate syrup into a glass of milk.,1,4,"[[0.35, -1.378054406901927, -0.5924238783322111], [0.7, 0.17597307500676782, 1.4896420633402718], [1.0499999999999998, 1.202081331895159, -0.8972181850080615], [1.4, 0.17597307500676782, 1.4896420633402718]]",1,1,1.4213809967041016,1
FED_20160805a_3T1,1,1,1,24.021299123764038,Sem-photo,10,A man is lighting a candle.,1,4,"[[0.35, -0.6597631515303847, 1.3471126841815033], [0.7, 1.4965153820266177, -0.10218469238455681], [1.0499999999999998, -0.8367522304962338, -1.244927991796946], [1.4, 1.4965153820266177, -0.10218469238455681]]",1,1,1.3321869373321533,1
FED_20160805a_3T1,1,1,1,26.0205180644989,Sem-photo,9,A man is peeling a carrot.,1,4,"[[0.35, 0.9867586575061659, 1.1297377358646692], [0.7, -1.471760907625801, 0.2896891968722316], [1.0499999999999998, 0.9867586575061659, 1.1297377358646692], [1.4, 0.4850022501196357, -1.4194269327369022]]",1,1,1.0835299491882324,1
FED_20160805a_3T1,1,1,1,28.019772052764893,Sem-photo,25,A woman is putting on a glove.,0,3,"[[0.4666666666666666, 1.6544354422771201, -1.1237630387841158], [0.9333333333333332, 0.14598961828248125, 1.9946646413253872], [1.4, -1.8004250605596022, -0.8709016025412705]]",0,0,1.0347621440887451,1
FED_20160805a_3T1,1,1,1,30.01902198791504,Sem-photo,1,A man is putting a bow on a wrapped gift.,0,4,"[[0.35, -0.12332967567082387, 1.4949213327459505], [0.7, -1.2329750129818717, -0.8542672985444035], [1.0499999999999998, -0.12332967567082387, 1.4949213327459505], [1.4, 1.356304688652695, -0.6406540342015465]]",0,0,1.3332622051239014,1
FED_20160805a_3T1,1,1,1,34.02249813079834,Sem-sent,19,A man is carving a pumpkin using a special knife.,1,3,"[[0.4666666666666666, 1.13534187887134, 1.646511104754807], [0.9333333333333332, 0.8582495048951754, -1.8064904614603385], [1.4, 1.13534187887134, 1.646511104754807]]",1,0,1.5336120128631592,0
FED_20160805a_3T1,1,1,1,36.02144813537598,Sem-sent,5,A woman is putting a quarter into the snack machine.,0,4,"[[0.35, -1.4960381367280133, -0.10894904063540119], [0.7, 0.8423717052722062, -1.241132511119097], [1.0499999999999998, 0.6536664314558058, 1.3500815517544975], [1.4, -1.4960381367280133, -0.10894904063540119]]",0,0,1.649857997894287,1
FED_20160805a_3T1,1,1,1,38.021723985672,Sem-sent,1,A man is putting a cooking pot on a burner.,0,3,"[[0.4666666666666666, 1.1799262211368629, -1.6148604003670666], [0.9333333333333332, -1.9884732408518206, -0.21441588191236444], [1.4, 0.8085470197149572, 1.8292762822794322]]",0,0,1.6982660293579102,1
FED_20160805a_3T1,1,1,1,40.02077007293701,Sem-sent,51,A woman is pouring hot water into a coffee mug.,0,4,"[[0.35, -1.4992073216025372, -0.04875865926526281], [0.7, 0.7073774232230807, 1.3227309556800562], [1.0499999999999998, -1.4992073216025372, -0.04875865926526281], [1.4, 0.7918298983794563, -1.2739722964147926]]",0,1,1.3154311180114746,0
FED_20160805a_3T1,1,1,1,42.02048707008362,Sem-sent,53,A woman is feeding a bone to the dog.,1,4,"[[0.35, 1.4821532296311983, -0.23069851298568833], [0.7, -0.9408673876764989, -1.1682330926689248], [1.0499999999999998, -0.5412858419546996, 1.3989316056546124], [1.4, -0.9408673876764989, -1.1682330926689248]]",1,1,1.1537549495697021,1
FED_20160805a_3T1,1,1,1,44.02365016937256,Sem-sent,36,A woman is washing the dishes.,0,4,"[[0.35, -0.46275206743374836, -1.4268358434262127], [0.7, -1.004300053720422, 1.1141729677645016], [1.0499999999999998, 1.4670521211541703, 0.3126628756617096], [1.4, -1.004300053720422, 1.1141729677645016]]",0,1,1.3000268936157227,0
FED_20160805a_3T1,1,1,1,46.02284216880798,Sem-sent,52,A woman is pouring fancy wine into a wine glass.,0,3,"[[0.4666666666666666, -0.8418582211769576, 1.8141870728887826], [0.9333333333333332, 1.9920612029274953, -0.17802293052036908], [1.4, -1.1502029817505384, -1.636164142368415]]",0,0,1.8182740211486816,1
FED_20160805a_3T1,1,1,1,50.02372908592224,Perc-photo,65,A woman is hanging up a phone.,0,3,"[[0.4666666666666666, 1.9999230790050735, 0.01754075434143917], [0.9333333333333332, -1.0151522783637659, 1.7232138148624665], [1.4, 1.9999230790050735, 0.01754075434143917]]",1,1,1.8835620880126953,1
FED_20160805a_3T1,1,1,1,52.022900104522705,Perc-photo,110,A man is throwing away a cereal box.,0,4,"[[0.35, -0.3501438006750408, 1.4585607011190302], [0.7, -1.0880787197932007, -1.0325137769217365], [1.0499999999999998, 1.4382225204682428, -0.426046924197294], [1.4, -1.0880787197932007, -1.0325137769217365]]",0,0,1.3495619297027588,1
FED_20160805a_3T1,1,1,1,54.02228617668152,Perc-photo,72,A woman is putting a candle into a piece of cake.,0,4,"[[0.35, -1.4301152298500144, -0.4525156675199655], [0.7, 0.32316755124224333, 1.464773953149117], [1.0499999999999998, 1.1069476786077708, -1.0122582856291509], [1.4, 0.32316755124224333, 1.464773953149117]]",0,0,1.6825668811798096,1
FED_20160805a_3T1,1,1,1,56.021682024002075,Perc-photo,59,A woman is pulling out a tissue.,1,3,"[[0.4666666666666666, 0.0743688340907777, 1.9986168408466838], [0.9333333333333332, 1.6936685395592403, -1.0637137199957845], [1.4, 0.0743688340907777, 1.9986168408466838]]",1,,,
FED_20160805a_3T1,1,1,1,58.02706503868103,Perc-photo,88,A man is kissing a woman.,0,4,"[[0.35, -1.3161512952549252, -0.7195455287879862], [0.7, 0.034930940517560106, 1.4995932213085514], [1.0499999999999998, -1.3161512952549252, -0.7195455287879862], [1.4, 0.034930940517560106, 1.4995932213085514]]",0,0,1.7808330059051514,1
FED_20160805a_3T1,1,1,1,60.02486610412598,Perc-photo,104,A man is putting a marshmallow into hot cocoa.,1,4,"[[0.35, -0.3587282777633255, 1.456473145215166], [0.7, -1.0819786048044935, -1.0389043742064625], [1.0499999999999998, -0.3587282777633255, 1.456473145215166], [1.4, 1.4407068825678182, -0.41756877100870315]]",0,1,1.933258056640625,0
FED_20160805a_3T1,1,1,1,62.02520704269409,Perc-photo,62,A man is throwing away a pizza box.,0,3,"[[0.4666666666666666, -0.775130220626691, -1.8436846642176143], [0.9333333333333332, -1.2091126454668921, 1.5931247944125575], [1.4, -0.775130220626691, -1.8436846642176143]]",1,0,1.7322509288787842,0
FED_20160805a_3T1,1,1,1,66.02371215820312,Perc-sent,107,A man is attaching a lapel pin to the jacket.,0,4,"[[0.35, -1.1742450485859346, -0.9333533981678195], [0.7, 1.3954302778148309, -0.5502493432596024], [1.0499999999999998, -1.1742450485859346, -0.9333533981678195], [1.4, -0.2211852292288951, 1.4836027414274218]]",0,0,1.8212099075317383,1
FED_20160805a_3T1,1,1,1,68.02303099632263,Perc-sent,75,A woman is recording a show on TV.,0,4,"[[0.35, 0.7716855681234098, 1.2862742257971473], [0.7, 0.7281033717117854, -1.3114364186272738], [1.0499999999999998, 0.7716855681234098, 1.2862742257971473], [1.4, -1.4997889398351956, 0.025162192830126877]]",0,0,1.7861201763153076,1
FED_20160805a_3T1,1,1,1,70.0259850025177,Perc-sent,62,A man is surfing using a surfboard.,0,3,"[[0.4666666666666666, -1.9999632701109633, -0.01212098209972205], [0.9333333333333332, 0.9894845566383056, 1.7380794896017546], [1.4, 1.0104787134726578, -1.7259585075020323]]",1,1,1.7490360736846924,1
FED_20160805a_3T1,1,1,1,72.02502799034119,Perc-sent,72,The girl is putting her hair up using a pink ribbon.,0,3,"[[0.4666666666666666, 0.2874583701336777, 1.9792341158741402], [0.9333333333333332, -1.857796209450678, -0.7406708068708344], [1.4, 0.2874583701336777, 1.9792341158741402]]",1,,,
