subjid,list,run,counterbalancing,onset,condition,item,sentence,irreversible?,numbermoves,motioninfo,correctkey,response,RT,accuracy
FED_20160803c_3T1,1,2,2,18.02775001525879,Perc-photo,69,A woman is putting an apple in a fruit bowl.,0,3,"[[0.4666666666666666, 1.7357231064581518, -0.993612247160462], [0.9333333333333332, -1.7283550007813784, -1.0063741805481705], [1.4, 1.7357231064581518, -0.993612247160462]]",1,1,1.7502529621124268,1
FED_20160803c_3T1,1,2,2,20.028040885925293,Perc-photo,85,A woman is putting on a hat.,0,4,"[[0.35, -0.9966312535422427, 1.1210379763695868], [0.7, -0.4725317393720406, -1.423626971957905], [1.0499999999999998, 1.469162992914283, 0.302588995588317], [1.4, -0.4725317393720406, -1.423626971957905]]",0,0,1.7836179733276367,1
FED_20160803c_3T1,1,2,2,22.02833890914917,Perc-photo,98,A woman is pouring honey on a slice of toast,1,4,"[[0.35, 0.35091535759272857, -1.458375264397188], [0.7, -1.4384477060151764, 0.42528601794519016], [1.0499999999999998, 1.0875323484224486, 1.0330892464519965], [1.4, -1.4384477060151764, 0.42528601794519016]]",0,0,1.7002489566802979,1
FED_20160803c_3T1,1,2,2,24.02863597869873,Perc-photo,93,A woman is throwing away trash.,0,3,"[[0.4666666666666666, 1.4967314499001578, -1.326572639126773], [0.9333333333333332, 0.4004798804990727, 1.959493777820039], [1.4, 1.4967314499001578, -1.326572639126773]]",1,1,1.733583927154541,1
FED_20160803c_3T1,1,2,2,26.028923988342285,Perc-photo,72,A woman is putting a candle into a piece of cake.,0,4,"[[0.35, 1.0469331054827107, -1.0742118378813035], [0.7, 0.406828187909824, 1.4437765843516124], [1.0499999999999998, -1.453761293392535, -0.36956474647030846], [1.4, 1.0469331054827107, -1.0742118378813035]]",0,0,1.7502589225769043,1
FED_20160803c_3T1,1,2,2,28.029189825057983,Perc-photo,109,A man is washing a wine glass.,0,3,"[[0.4666666666666666, -0.7820560003287098, -1.8407575647949572], [0.9333333333333332, 1.9851708134851678, 0.24309841893076325], [1.4, -1.2031148131564582, 1.5976591458641924]]",1,1,1.7336101531982422,1
FED_20160803c_3T1,1,2,2,30.0294029712677,Perc-photo,104,A man is putting a marshmallow into hot cocoa.,1,4,"[[0.35, -0.5127886621678569, -1.409626825777695], [0.7, 1.4771669720634333, 0.260725404678846], [1.0499999999999998, -0.9643783098955747, 1.148901421098849], [1.4, 1.4771669720634333, 0.260725404678846]]",0,0,1.9336450099945068,1
FED_20160803c_3T1,1,2,2,34.03008484840393,Perc-sent,92,A woman is having some cognac at the bar.,1,3,"[[0.4666666666666666, 1.937582861025679, 0.4957546335230206], [0.9333333333333332, -1.3981275371876194, 1.4301186628240616], [1.4, 1.937582861025679, 0.4957546335230206]]",1,1,1.8502869606018066,1
FED_20160803c_3T1,1,2,2,36.03036594390869,Perc-sent,103,A man is pouring whiskey into a flask.,0,3,"[[0.4666666666666666, 1.162230788485076, 1.627642342253776], [0.9333333333333332, 0.8284642224244372, -1.8203425590153828], [1.4, -1.9906950109095138, 0.19270021676160684]]",1,1,1.7668719291687012,1
FED_20160803c_3T1,1,2,2,38.030653953552246,Perc-sent,75,A woman is recording a show on TV.,0,4,"[[0.35, -0.7579529731291501, -1.2944138791455697], [0.7, -0.7420188157866487, 1.3036134691765728], [1.0499999999999998, -0.7579529731291501, -1.2944138791455697], [1.4, 1.4999717889157989, -0.009199590031004195]]",0,0,1.8336479663848877,1
FED_20160803c_3T1,1,2,2,40.030969858169556,Perc-sent,58,A man is hanging a painting in the bedroom.,0,3,"[[0.4666666666666666, -0.39325621394533894, -1.9609562846206894], [0.9333333333333332, -1.501609851219596, 1.321048013783096], [1.4, -0.39325621394533894, -1.9609562846206894]]",1,1,1.8169350624084473,1
FED_20160803c_3T1,1,2,2,42.03122591972351,Perc-sent,112,A man is smoking a pipe.,1,4,"[[0.35, 1.227999062935118, 0.8614048417732929], [0.7, 0.131998944451027, -1.4941808052119445], [1.0499999999999998, 1.227999062935118, 0.8614048417732929], [1.4, -1.3599980073861455, 0.6327759634386515]]",0,0,1.7169389724731445,1
FED_20160803c_3T1,1,2,2,44.031545877456665,Perc-sent,97,A woman is spreading lotion on her hands.,1,4,"[[0.35, 1.3331852297083722, -0.6874715581661797], [0.7, -1.261960448605369, -0.8108364977945524], [1.0499999999999998, -0.07122478110300307, 1.4983080559607322], [1.4, 1.3331852297083722, -0.6874715581661797]]",0,0,1.8668091297149658,1
