subjid,list,run,counterbalancing,onset,condition,item,sentence,irreversible?,numbermoves,motioninfo,correctkey,response,RT,accuracy
FED_20160711c_3T1,2,2,2,18.02713919,Perc-photo,74,A man is pouring some coffee.,0,4,"[[0.35, 1.4986417558529372, -0.06381917904537063], [0.7, -0.8045899082284274, -1.2659522422180747], [1.0499999999999998, 1.4986417558529372, -0.06381917904537063], [1.4, -0.8045899082284274, -1.2659522422180747]]",0,0,1.750174999,1
FED_20160711c_3T1,2,2,2,20.027354,Perc-photo,107,A man is dusting a bookshelf.,0,4,"[[0.35, 1.1277384339292738, 0.9890429842219948], [0.7, 0.2926671328063833, -1.4711716247178268], [1.0499999999999998, -1.4204055667356565, 0.48212864049583093], [1.4, 0.2926671328063833, -1.4711716247178268]]",0,0,1.666836977,1
FED_20160711c_3T1,2,2,2,22.02757001,Perc-photo,99,A woman is playing a violin.,0,3,"[[0.4666666666666666, 0.9590165423026396, 1.7550747196600747], [0.9333333333333332, -1.9994475639167963, -0.04700467154643736], [1.4, 1.0404310216141552, -1.7080700481136377]]",1,1,1.716845036,1
FED_20160711c_3T1,2,2,2,24.02779698,Perc-photo,100,A woman is opening a paint can.,0,4,"[[0.35, -0.7993127799745698, -1.2692907782574192], [0.7, -0.6995816687729616, 1.3268705621562482], [1.0499999999999998, -0.7993127799745698, -1.2692907782574192], [1.4, 1.4988944487475306, -0.05757978389883031]]",0,0,1.750172138,1
FED_20160711c_3T1,2,2,2,26.02801204,Perc-photo,83,A man is putting a piece of asparagus on a plate.,0,3,"[[0.4666666666666666, -1.792968870331389, -0.886150455635262], [0.9333333333333332, 1.6639132413209867, -1.1096813620840387], [1.4, 0.12905562901040166, 1.995831817719301]]",1,1,1.75020504,1
FED_20160711c_3T1,2,2,2,28.0282371,Perc-photo,81,A woman is stapling some papers.,1,3,"[[0.4666666666666666, -0.3580884021922205, -1.9676820617710125], [0.9333333333333332, 1.8831068531607476, 0.6737273777864655], [1.4, -0.3580884021922205, -1.9676820617710125]]",1,1,1.733527899,1
FED_20160711c_3T1,2,2,2,30.06182408,Perc-photo,106,A man is putting on a shoe.,0,4,"[[0.35, -1.4970967095527712, -0.09328152146199699], [0.7, 0.82933252206614, -1.2498830216637935], [1.0499999999999998, 0.667764187486632, 1.3431645431257921], [1.4, -1.4970967095527712, -0.09328152146199699]]",0,0,1.66675806,1
FED_20160711c_3T1,2,2,2,34.02888012,Perc-sent,94,A woman is hanging a Christmas ornament.,0,3,"[[0.4666666666666666, -1.5826130805525294, 1.2228392524220153], [0.9333333333333332, -0.26770331706597367, -1.982002758331046], [1.4, -1.5826130805525294, 1.2228392524220153]]",1,1,1.750252008,1
FED_20160711c_3T1,2,2,2,36.02913117,Perc-sent,73,A woman is feeding the ducks some crumbs.,1,3,"[[0.4666666666666666, 1.3022615661843406, 1.5179310963410388], [0.9333333333333332, 0.6634361075335332, -1.8867571468582687], [1.4, 1.3022615661843406, 1.5179310963410388]]",1,1,1.850200891,1
FED_20160711c_3T1,2,2,2,38.02934718,Perc-sent,65,A man is playing the drums.,0,4,"[[0.35, -1.280652822512014, -0.7809790958738985], [0.7, -0.03602132559539003, 1.4995674256605973], [1.0499999999999998, -1.280652822512014, -0.7809790958738985], [1.4, -0.03602132559539003, 1.4995674256605973]]",0,0,1.766792774,1
FED_20160711c_3T1,2,2,2,40.02956605,Perc-sent,88,A man is kicking a soccer ball.,0,3,"[[0.4666666666666666, -1.459665373270283, -1.367251622078294], [0.9333333333333332, -0.45424195145014307, 1.9477331053157068], [1.4, 1.9139073247204248, -0.5804814832374122]]",1,1,1.750219107,1
FED_20160711c_3T1,2,2,2,42.029778,Perc-sent,81,A man is turning the burger over using a spatula.,0,4,"[[0.35, -1.4921211858849461, 0.15353946278824046], [0.7, 0.6130915176844411, -1.3689845838954464], [1.0499999999999998, 0.8790296682005061, 1.215445121107205], [1.4, 0.6130915176844411, -1.3689845838954464]]",0,0,1.883540154,1
FED_20160711c_3T1,2,2,2,44.03000212,Perc-sent,75,A woman is recording a show on TV.,0,4,"[[0.35, -1.4704397806527203, 0.29632220887739724], [0.7, 0.9918424509197055, 1.1252771003417743], [1.0499999999999998, 0.4785973297330157, -1.4215993092191719], [1.4, 0.9918424509197055, 1.1252771003417743]]",0,0,1.750230074,1
FED_20160711c_3T1,2,2,2,46.03022099,Perc-sent,83,A man is putting a spoon into a kitchen drawer.,0,4,"[[0.35, 1.2621570362235328, 0.8105304534139528], [0.7, 0.07086144508563502, -1.4983252836418317], [1.0499999999999998, -1.333018481309169, 0.687794830227879], [1.4, 1.2621570362235328, 0.8105304534139528]]",0,0,1.733561993,1
FED_20160711c_3T1,2,2,2,50.03057718,Sem-photo,3,A man is biting a banana.,1,3,"[[0.4666666666666666, -1.9699697343823623, 0.3452814006248885], [0.9333333333333332, 0.6859624027957548, -1.8786845349740533], [1.4, 1.2840073315866085, 1.533403134349163]]",1,1,1.316875935,1
FED_20160711c_3T1,2,2,2,52.03084707,Sem-photo,27,A man is grating cheese.,1,4,"[[0.35, -0.3047965159776683, -1.4687066023709006], [0.7, 1.4243354863479647, 0.47039177536379917], [1.0499999999999998, -0.3047965159776683, -1.4687066023709006], [1.4, 1.4243354863479647, 0.47039177536379917]]",1,1,1.600193024,1
FED_20160711c_3T1,2,2,2,54.03106117,Sem-photo,11,A man is stapling a flyer to the wall.,1,4,"[[0.35, -1.028031568912254, 1.0923145578631688], [0.7, 1.459987940489198, 0.34414417563880056], [1.0499999999999998, -1.028031568912254, 1.0923145578631688], [1.4, 1.459987940489198, 0.34414417563880056]]",1,1,1.633540869,1
FED_20160711c_3T1,2,2,2,56.03126812,Sem-photo,25,A woman is putting on a glove.,0,3,"[[0.4666666666666666, 1.553273516246397, 1.2598973703153575], [0.9333333333333332, -1.8677398869775084, 0.7152256389372827], [1.4, 0.31446637073111033, -1.97512300925264]]",0,0,1.666887045,1
FED_20160711c_3T1,2,2,2,58.03154707,Sem-photo,24,A woman is sweeping the floor.,0,4,"[[0.35, -0.22224724682508679, -1.4834440202712973], [0.7, 1.3958238300596042, 0.5492502484639743], [1.0499999999999998, -0.22224724682508679, -1.4834440202712973], [1.4, -1.1735765832345184, 0.9341937718073234]]",0,1,1.616818905,0
FED_20160711c_3T1,2,2,2,60.03176904,Sem-photo,17,A man is sweetening his tea.,1,3,"[[0.4666666666666666, 1.6531119264430778, -1.1257090914848544], [0.9333333333333332, -1.8014486337185234, -0.8687823778563109], [1.4, 1.6531119264430778, -1.1257090914848544]]",1,1,1.733505011,1
