subjid,list,run,counterbalancing,onset,condition,item,sentence,irreversible?,numbermoves,motioninfo,correctkey,response,RT,accuracy
FED_20190605c_3T2,1,2,2,18.025491952896118,Perc-photo,98,A woman is pouring honey on a slice of toast,1,3,"[[0.4666666666666666, -0.42733950660862324, -1.9538119014100355], [0.9333333333333332, 1.9057204941417791, 0.6068190819412433], [1.4, -1.478380987533157, 1.3469928194687926]]",1,1,1.783695936203003,1
FED_20190605c_3T2,1,2,2,20.042430877685547,Perc-photo,61,A man is putting a pillowcase on a pillow.,0,4,"[[0.35, 1.4858556969356853, 0.20550632078787512], [0.7, -0.9209015429084171, 1.1840356195101973], [1.0499999999999998, -0.564954154027269, -1.3895419402980729], [1.4, -0.9209015429084171, 1.1840356195101973]]",0,0,1.5668039321899414,1
FED_20190605c_3T2,1,2,2,22.026057958602905,Perc-photo,81,A woman is stapling some papers.,1,4,"[[0.35, 1.1239080135177284, 0.9933935660908187], [0.7, -1.4222580709495287, 0.47663610817784785], [1.0499999999999998, 0.2983500574317993, -1.4700296742686665], [1.4, 1.1239080135177284, 0.9933935660908187]]",0,0,1.7001550197601318,1
FED_20190605c_3T2,1,2,2,24.026304960250854,Perc-photo,112,A woman is opening a wine bottle.,1,3,"[[0.4666666666666666, 1.125574486653306, -1.6532035794163846], [0.9333333333333332, -1.9945035407286067, -0.14817430958520067], [1.4, 0.8689290540752995, 1.8013778890015846]]",1,1,1.6667990684509277,1
FED_20190605c_3T2,1,2,2,26.026532888412476,Perc-photo,107,A man is dusting a bookshelf.,0,4,"[[0.35, -1.4505194068515546, 0.38209089278208974], [0.7, 1.0561601231297426, 1.0651412086247378], [1.0499999999999998, -1.4505194068515546, 0.38209089278208974], [1.4, 0.394359283721812, -1.4472321014068266]]",0,0,1.3835399150848389,1
FED_20190605c_3T2,1,2,2,28.02679991722107,Perc-photo,96,A woman is ironing a sweater.,0,3,"[[0.4666666666666666, 1.2462457820102097, -1.56424788662851], [0.9333333333333332, 0.731555516631305, 1.8614044498943008], [1.4, 1.2462457820102097, -1.56424788662851]]",1,1,1.7668380737304688,1
FED_20190605c_3T2,1,2,2,30.027097940444946,Perc-photo,90,A woman is taking some notes.,1,3,"[[0.4666666666666666, -1.0212234402726574, -1.719622832204108], [0.9333333333333332, -0.9786253374801743, 1.7442168583183155], [1.4, 1.9998487777528313, -0.024594026114208942]]",1,1,1.7168638706207275,1
FED_20190605c_3T2,1,2,2,34.02758598327637,Perc-sent,65,A man is playing the drums.,0,4,"[[0.35, -0.8657189761757071, -1.2249614909413622], [0.7, 1.4937072579007347, -0.13725388043573716], [1.0499999999999998, -0.6279882817250262, 1.3622153713770995], [1.4, 1.4937072579007347, -0.13725388043573716]]",0,0,1.7335929870605469,1
FED_20190605c_3T2,1,2,2,36.0279438495636,Perc-sent,100,A child is using a rock to hold down some papers.,0,4,"[[0.35, 0.6815579264420373, -1.3362180933156198], [0.7, 0.8164198505867147, 1.2583555251072593], [1.0499999999999998, 0.6815579264420373, -1.3362180933156198], [1.4, -1.497977777028751, 0.07786256820836024]]",0,0,1.866772174835205,1
FED_20190605c_3T2,1,2,2,38.02821588516235,Perc-sent,81,A man is turning the burger over using a spatula.,0,3,"[[0.4666666666666666, -0.9703121831408325, 1.7488551304349], [0.9333333333333332, 1.9997090620657878, -0.034112565015951314], [1.4, -1.0293968789249566, -1.714742565418949]]",1,1,1.6834580898284912,1
FED_20190605c_3T2,1,2,2,40.02833294868469,Perc-sent,90,A woman is drawing on a stickie note.,1,4,"[[0.35, -1.300332931754218, 0.7477528111585271], [0.7, 0.0025935356625968013, -1.4999977578559132], [1.0499999999999998, -1.300332931754218, 0.7477528111585271], [1.4, 0.0025935356625968013, -1.4999977578559132]]",0,0,1.6502089500427246,1
FED_20190605c_3T2,1,2,2,42.02871799468994,Perc-sent,96,A man is sweeping the hardwood floor with a broom.,0,4,"[[0.35, -1.327929061350289, 0.6975703606241739], [0.7, 0.05985087744753746, -1.4988054818650616], [1.0499999999999998, -1.327929061350289, 0.6975703606241739], [1.4, 0.05985087744753746, -1.4988054818650616]]",0,0,1.6667180061340332,1
FED_20190605c_3T2,1,2,2,44.02878499031067,Perc-sent,88,A man is kicking a soccer ball.,0,3,"[[0.4666666666666666, -0.9928172437225483, -1.7361779633917607], [0.9333333333333332, 1.9999828436492681, 0.008284027316907534], [1.4, -0.9928172437225483, -1.7361779633917607]]",1,0,1.90035080909729,0
FED_20190605c_3T2,1,2,2,46.02922987937927,Perc-sent,75,A woman is recording a show on TV.,0,4,"[[0.35, 1.0428311027444443, 1.0781944588750243], [0.7, 0.4123282402331647, -1.442215456270741], [1.0499999999999998, -1.455159342977609, 0.36402099739571764], [1.4, 0.4123282402331647, -1.442215456270741]]",0,0,1.816892147064209,1
FED_20190605c_3T2,1,2,2,50.02972102165222,Sem-photo,1,A man is putting a bow on a wrapped gift.,0,3,"[[0.4666666666666666, -1.1051711011324283, 1.666912366389348], [0.9333333333333332, -0.8910029046093946, -1.790562432303778], [1.4, -1.1051711011324283, 1.666912366389348]]",0,0,1.7502648830413818,1
FED_20190605c_3T2,1,2,2,52.029979944229126,Sem-photo,24,A woman is sweeping the floor.,0,4,"[[0.35, -1.4227376699955538, 0.47520261192003455], [0.7, 0.2998313011303084, -1.4697282710972481], [1.0499999999999998, 1.1229063688652459, 0.9945256591772124], [1.4, 0.2998313011303084, -1.4697282710972481]]",0,,,
FED_20190605c_3T2,1,2,2,54.063620805740356,Sem-photo,54,A man is putting a pencil behind his ear.,0,4,"[[0.35, -0.533936841157744, 1.4017529916695344], [0.7, 1.4809221211955255, -0.23847362737574468], [1.0499999999999998, -0.533936841157744, 1.4017529916695344], [1.4, 1.4809221211955255, -0.23847362737574468]]",0,0,0.06656908988952637,1
FED_20190605c_3T2,1,2,2,56.03033900260925,Sem-photo,2,A man is washing his hands.,0,4,"[[0.35, 1.4762920373537023, -0.2656347500724532], [0.7, -0.5080995769861771, 1.411323782789218], [1.0499999999999998, -0.9681924603675263, -1.1456890327167648], [1.4, 1.4762920373537023, -0.2656347500724532]]",0,0,1.5835528373718262,1
FED_20190605c_3T2,1,2,2,58.03074789047241,Sem-photo,10,A man is lighting a candle.,1,3,"[[0.4666666666666666, -0.3797598413686785, 1.963614642154523], [0.9333333333333332, 1.8904200840332457, -0.6529256511148391], [1.4, -0.3797598413686785, 1.963614642154523]]",1,1,1.6500859260559082,1
FED_20190605c_3T2,1,2,2,60.031004905700684,Sem-photo,31,A woman is dipping a tortilla chip in salsa.,1,3,"[[0.4666666666666666, 1.9814308912671388, 0.27190370194668484], [0.9333333333333332, -1.2261909589024316, 1.5800176367072412], [1.4, 1.9814308912671388, 0.27190370194668484]]",1,,,
