subjid,list,run,counterbalancing,onset,condition,item,sentence,irreversible?,numbermoves,motioninfo,correctkey,response,RT,accuracy
FED_20190605b_3T2,2,2,2,18.024473905563354,Perc-photo,20,A man is plugging in his laptop.,0,3,"[[0.4666666666666666, -0.2278742976568238, 1.986975919448298], [0.9333333333333332, 1.8347087717785802, -0.7961430290838036], [1.4, -1.6068344741217568, -1.190832890364495]]",1,,,
FED_20190605b_3T2,2,2,2,20.02473282814026,Perc-photo,30,A woman is putting scissors in a desk organizer.,0,4,"[[0.35, -0.30777200868490817, 1.4680859616078537], [0.7, -1.1175137333492533, -1.0005813588988224], [1.0499999999999998, -0.30777200868490817, 1.4680859616078537], [1.4, 1.4252857420341614, -0.4675046027090318]]",0,1,0.049978017807006836,0
FED_20190605b_3T2,2,2,2,22.024987936019897,Perc-photo,29,A man is putting a banana in the blender.,1,4,"[[0.35, -1.4030324050469958, -0.5305658021282967], [0.7, 1.1609996655458708, -0.9497788040393278], [1.0499999999999998, 0.24203273950112575, 1.4803446061676246], [1.4, 1.1609996655458708, -0.9497788040393278]]",0,,,
FED_20190605b_3T2,2,2,2,24.025243043899536,Perc-photo,39,A woman is hanging up a sweater.,0,4,"[[0.35, -0.34153902489528287, -1.4605995667785128], [0.7, -1.0941468171390967, 1.0260812553323369], [1.0499999999999998, 1.435685842034379, 0.434518311446176], [1.4, -0.34153902489528287, -1.4605995667785128]]",0,0,0.16669893264770508,1
FED_20190605b_3T2,2,2,2,26.025502920150757,Perc-photo,27,A man is grating cheese.,1,3,"[[0.4666666666666666, 0.9898469236891149, -1.7378731448708205], [0.9333333333333332, 1.0101188301683268, 1.7261691542080606], [1.4, -1.999965753857442, 0.011703990662760979]]",1,1,1.683358907699585,1
FED_20190605b_3T2,2,2,2,28.025754928588867,Perc-photo,45,A woman is mixing some paint on a palette.,1,3,"[[0.4666666666666666, 0.9494531145542343, 1.7602666795867221], [0.9333333333333332, 1.0497091046802653, -1.7023838566995857], [1.4, 0.9494531145542343, 1.7602666795867221]]",1,1,1.7667930126190186,1
FED_20190605b_3T2,2,2,2,30.026015043258667,Perc-photo,12,A woman is baking cookies.,1,4,"[[0.35, -0.5301400711288291, 1.4031933241658185], [0.7, 1.4802711007127463, -0.24248189292125477], [1.0499999999999998, -0.950131029583918, -1.1607114312445639], [1.4, -0.5301400711288291, 1.4031933241658185]]",0,0,1.7001829147338867,1
FED_20190605b_3T2,2,2,2,34.026405811309814,Perc-sent,48,A woman is making an apple martini.,1,4,"[[0.35, -0.055918526435684526, -1.4989573437564063], [0.7, -1.270175875664449, 0.797905536313698], [1.0499999999999998, -0.055918526435684526, -1.4989573437564063], [1.4, 1.3260944021001342, 0.7010518074427079]]",0,0,1.900224208831787,1
FED_20190605b_3T2,2,2,2,36.02672290802002,Perc-sent,39,A woman is connecting a printer to the laptop.,0,4,"[[0.35, -1.4755303664332713, 0.2698335370803563], [0.7, 0.5040824853120365, -1.4127635499267528], [1.0499999999999998, -1.4755303664332713, 0.2698335370803563], [1.4, 0.9714478811212357, 1.1429300128463955]]",0,0,1.8503069877624512,1
FED_20190605b_3T2,2,2,2,38.02696990966797,Perc-sent,46,A woman is measuring the length of the table.,0,3,"[[0.4666666666666666, 1.8610408259156808, 0.7324800640803003], [0.9333333333333332, -0.29617406969864696, -1.9779486647631028], [1.4, -1.5648667562170337, 1.2454686006828029]]",1,1,1.533653974533081,1
FED_20190605b_3T2,2,2,2,40.06064200401306,Perc-sent,33,A man is putting pasta sauce on spaghetti.,1,4,"[[0.35, -1.4989942297863494, 0.05492084365001315], [0.7, 0.7019342690949898, -1.3256275049462736], [1.0499999999999998, 0.7970599606913605, 1.2707066612962596], [1.4, -1.4989942297863494, 0.05492084365001315]]",0,0,1.7335448265075684,1
FED_20190605b_3T2,2,2,2,42.027493953704834,Perc-sent,15,A man is putting a handkerchief in his pocket.,0,3,"[[0.4666666666666666, 0.006260043688025565, 1.9999902029392604], [0.9333333333333332, 1.7289123012213812, -1.0054164583322616], [1.4, -1.7351723449094074, -0.9945737446069993]]",1,1,1.766951084136963,1
FED_20190605b_3T2,2,2,2,44.02781581878662,Perc-sent,51,A woman is pouring hot water into a coffee mug.,0,3,"[[0.4666666666666666, -1.9996021055495974, 0.03989259933391879], [0.9333333333333332, 1.0343490572209664, 1.7117599211998447], [1.4, -1.9996021055495974, 0.03989259933391879]]",1,,,
FED_20190605b_3T2,2,2,2,46.02804398536682,Perc-sent,3,A man is eating a clementine.,1,3,"[[0.4666666666666666, 1.0226585046732557, 1.7187697876153925], [0.9333333333333332, -1.9998275516687418, 0.026263350635551536], [1.4, 1.0226585046732557, 1.7187697876153925]]",1,1,0.16669702529907227,1
