SubjID,List,Order,Run,TrialNumber,TrialOnset,Condition,ItemNum,Item,Motion,CorrectAnswer,Response,Accuracy,RT
FED_20160908d_3T1,1,1,1,1,0,FIX,0,+,-,0,0,0,0
FED_20160908d_3T1,1,1,1,2,24,Pic_Sem,14,14_implaus_bride_blesses_priest.jpg,right,2,2,1,1.92769169999519
FED_20160908d_3T1,1,1,1,3,26,Pic_Sem,36,36_implaus_child_licking_dog.jpg,left,2,2,1,0.0089056110009551
FED_20160908d_3T1,1,1,1,4,28,Pic_Sem,5,05_plaus_dentist_treating_patient.jpg,left,1,1,1,1.07539607399667
FED_20160908d_3T1,1,1,1,5,30,Pic_Sem,9,09_plaus_groom_carries_bride.jpg,right,1,2,0,0.722060785003123
FED_20160908d_3T1,1,1,1,6,32,Pic_Sem,32,32_implaus_patient_visits_relative.jpg,left,2,2,1,1.49093903899484
FED_20160908d_3T1,1,1,1,7,34,Pic_Sem,17,17_plaus_vampir_bites_woman.jpg,right,1,1,1,1.42349349700089
FED_20160908d_3T1,1,1,1,8,36,Pic_Sem,7,07_plaus_mother_feeding_baby.jpg,left,1,1,1,0.904213278001407
FED_20160908d_3T1,1,1,1,9,38,Pic_Sem,27,27_plaus_lady_applauds_the_athlete.jpg,right,1,1,1,1.51986991000012
FED_20160908d_3T1,1,1,1,10,40,Pic_Sem,4,04_implaus_grandmother_rescuse_fireman.jpg,left,2,1,0,1.32114746699517
FED_20160908d_3T1,1,1,1,11,42,Pic_Sem,19,19_plaus_man_gives_to_beggar.jpg,left,1,1,1,1.47147038498952
FED_20160908d_3T1,1,1,1,12,46,Pic_Perc,18,18_implaus_customer_serving_waiter.jpg,left,1,0,0,0
FED_20160908d_3T1,1,1,1,13,48,Pic_Perc,34,34_implaus_blind_person_leading_dog.jpg,left,1,1,1,1.05020985899318
FED_20160908d_3T1,1,1,1,14,50,Pic_Perc,35,35_plaus_bouncer_rejects_girl.jpg,right,2,2,1,1.13365623899153
FED_20160908d_3T1,1,1,1,15,52,Pic_Perc,11,11_plaus_lion_chases_guide.jpg,right,2,2,1,1.81150102100219
FED_20160908d_3T1,1,1,1,16,54,Pic_Perc,28,28_implaus_child_laces_shoes_of_father.jpg,left,1,1,1,1.03193560198997
FED_20160908d_3T1,1,1,1,17,56,Pic_Perc,40,40_implaus_lady_opens_door_for_chauffeur.jpg,left,1,1,1,1.19996121698932
FED_20160908d_3T1,1,1,1,18,58,Pic_Perc,6,06_implaus_girl_frightens_ghost.jpg,right,2,2,1,1.08181572299509
FED_20160908d_3T1,1,1,1,19,60,Pic_Perc,13,13_plaus_pirate_kidnaping_princess.jpg,right,2,2,1,1.32938927799114
FED_20160908d_3T1,1,1,1,20,62,Pic_Perc,31,31_plaus_visitor_pushes_nurse.jpg,left,1,1,1,1.63554086399381
FED_20160908d_3T1,1,1,1,21,64,Pic_Perc,37,37_plaus_man_proposing_to_woman.jpg,right,2,1,0,1.34584134999022
FED_20160908d_3T1,1,1,1,22,68,Sent_Sem,24,The father is pulling the child on the sled.,left,1,0,0,0
FED_20160908d_3T1,1,1,1,23,70,Sent_Sem,13,The princess is kidnapping the pirate.,right,2,1,0,0.060184001995367
FED_20160908d_3T1,1,1,1,24,72,Sent_Sem,31,The patient is pushing the visitor.,left,2,2,1,1.62109314100235
FED_20160908d_3T1,1,1,1,25,74,Sent_Sem,39,The grandmother is saving the lifeguard.,left,2,2,1,1.24310983199393
FED_20160908d_3T1,1,1,1,26,76,Sent_Sem,12,The photographer is taking a picture of the model.,left,1,1,1,1.2763303739921
FED_20160908d_3T1,1,1,1,27,78,Sent_Sem,16,The professor is lecturing to the student.,right,1,1,1,1.10767425099039
FED_20160908d_3T1,1,1,1,28,80,Sent_Sem,6,The ghost is frightening the girl.,right,1,1,1,1.52263649199449
FED_20160908d_3T1,1,1,1,29,82,Sent_Sem,5,The patient is treating the dentist.,left,2,2,1,1.82543633299065
FED_20160908d_3T1,1,1,1,30,84,Sent_Sem,37,The woman is proposing to the man.,left,2,2,1,0.0132092629937688
FED_20160908d_3T1,1,1,1,31,86,Sent_Sem,15,The snorkeler is biting the shark.,left,2,2,1,1.25457519799238
FED_20160908d_3T1,1,1,1,32,90,Sent_Perc,40,The chauffeur is opening the door for the lady.,right,2,2,1,1.67698551999638
FED_20160908d_3T1,1,1,1,33,92,Sent_Perc,28,The father is tying the son's shoes.,right,2,1,0,1.55255367099016
FED_20160908d_3T1,1,1,1,34,94,Sent_Perc,19,The beggar is giving money to the lawyer.,left,1,1,1,1.24810513199191
FED_20160908d_3T1,1,1,1,35,96,Sent_Perc,18,The waiter is serving the customer.,left,1,1,1,1.39975982699252
FED_20160908d_3T1,1,1,1,36,98,Sent_Perc,27,The athlete is applauding the lady.,right,2,2,1,1.57684436900308
FED_20160908d_3T1,1,1,1,37,100,Sent_Perc,32,The relative is bringing flowers to the patient.,right,2,2,1,1.69466646198998
FED_20160908d_3T1,1,1,1,38,102,Sent_Perc,38,The tailor is measuring the princess.,left,1,1,1,1.05062034800358
FED_20160908d_3T1,1,1,1,39,104,Sent_Perc,11,The Safari guide is pouncing on the lion.,left,1,1,1,1.01612719499099
FED_20160908d_3T1,1,1,1,40,106,Sent_Perc,8,The artist is painting the businessman.,right,2,2,1,0.898701539990725
FED_20160908d_3T1,1,1,1,41,108,Sent_Perc,26,The peasant is bowing to the queen.,left,1,1,1,0.863826900997083
FED_20160908d_3T1,1,1,1,42,110,FIX,0,+,-,0,0,0,0
FED_20160908d_3T1,1,1,1,43,134,Sent_Perc,40,The chauffeur is opening the door for the lady.,right,2,2,1,1.64498594700126
FED_20160908d_3T1,1,1,1,44,136,Sent_Perc,28,The father is tying the son's shoes.,right,2,2,1,1.52102415099216
FED_20160908d_3T1,1,1,1,45,138,Sent_Perc,19,The beggar is giving money to the lawyer.,left,1,1,1,0.938367155002197
FED_20160908d_3T1,1,1,1,46,140,Sent_Perc,18,The waiter is serving the customer.,left,1,1,1,1.13639543599857
FED_20160908d_3T1,1,1,1,47,142,Sent_Perc,27,The athlete is applauding the lady.,right,2,2,1,1.42030694299319
FED_20160908d_3T1,1,1,1,48,144,Sent_Perc,32,The relative is bringing flowers to the patient.,right,2,2,1,1.40233686599822
FED_20160908d_3T1,1,1,1,49,146,Sent_Perc,38,The tailor is measuring the princess.,left,1,1,1,0.985601053995197
FED_20160908d_3T1,1,1,1,50,148,Sent_Perc,11,The Safari guide is pouncing on the lion.,left,1,1,1,0.867890663997969
FED_20160908d_3T1,1,1,1,51,150,Sent_Perc,8,The artist is painting the businessman.,right,2,1,0,1.3163798149908
FED_20160908d_3T1,1,1,1,52,152,Sent_Perc,26,The peasant is bowing to the queen.,left,1,2,0,1.4163401919941
FED_20160908d_3T1,1,1,1,53,156,Sent_Sem,24,The father is pulling the child on the sled.,left,1,1,1,1.2978897139983
FED_20160908d_3T1,1,1,1,54,158,Sent_Sem,13,The princess is kidnapping the pirate.,right,2,1,0,1.11461362500268
FED_20160908d_3T1,1,1,1,55,160,Sent_Sem,31,The patient is pushing the visitor.,left,2,1,0,0.975246361995232
FED_20160908d_3T1,1,1,1,56,162,Sent_Sem,39,The grandmother is saving the lifeguard.,left,2,2,1,1.34198049599945
FED_20160908d_3T1,1,1,1,57,164,Sent_Sem,12,The photographer is taking a picture of the model.,left,1,1,1,1.92048849399725
FED_20160908d_3T1,1,1,1,58,166,Sent_Sem,16,The professor is lecturing to the student.,right,1,1,1,0.00981408500229008
FED_20160908d_3T1,1,1,1,59,168,Sent_Sem,6,The ghost is frightening the girl.,right,1,2,0,1.74242479499662
FED_20160908d_3T1,1,1,1,60,170,Sent_Sem,5,The patient is treating the dentist.,left,2,1,0,1.4770846820029
FED_20160908d_3T1,1,1,1,61,172,Sent_Sem,37,The woman is proposing to the man.,left,2,1,0,1.14343145499879
FED_20160908d_3T1,1,1,1,62,174,Sent_Sem,15,The snorkeler is biting the shark.,left,2,2,1,1.42631845000142
