SubjID,List,Order,Run,TrialNumber,TrialOnset,Condition,ItemNum,Item,Motion,CorrectAnswer,Response,Accuracy,RT
FED_20190611c_3T2,1,4,1,1,0,FIX,0,+,-,0,0,0,0
FED_20190611c_3T2,1,4,1,2,24,Sent_Perc,16,The professor is lecturing to the student.,left,1,1,1,1.97984985299991
FED_20190611c_3T2,1,4,1,3,26,Sent_Perc,24,The father is pulling the child on the sled.,right,2,1,0,0.010024611998233
FED_20190611c_3T2,1,4,1,4,28,Sent_Perc,5,The patient is treating the dentist.,left,1,2,0,0.0274889639986213
FED_20190611c_3T2,1,4,1,5,30,Sent_Perc,6,The ghost is frightening the girl.,left,1,1,1,1.5290090089984
FED_20190611c_3T2,1,4,1,6,32,Sent_Perc,3,The patient is using a stethoscope on the doctor.,right,2,0,0,0
FED_20190611c_3T2,1,4,1,7,34,Sent_Perc,17,The woman is biting the vampire.,right,2,0,0,0
FED_20190611c_3T2,1,4,1,8,36,Sent_Perc,4,The fireman is rescuing the grandmother.,right,2,0,0,0
FED_20190611c_3T2,1,4,1,9,38,Sent_Perc,21,The grandpa is dancing for the ballerina.,left,1,1,1,1.12741610999728
FED_20190611c_3T2,1,4,1,10,40,Sent_Perc,26,The peasant is bowing to the queen.,left,1,1,1,0.975844668999343
FED_20190611c_3T2,1,4,1,11,42,Sent_Perc,32,The relative is bringing flowers to the patient.,right,2,1,0,1.61945298799765
FED_20190611c_3T2,1,4,1,12,46,Pic_Sem,36,36_implaus_child_licking_dog.jpg,left,2,1,0,1.77629966200038
FED_20190611c_3T2,1,4,1,13,48,Pic_Sem,3,03_plaus_doctor_uses_stethoscope_on_patient.jpg,left,1,1,1,1.20670279299884
FED_20190611c_3T2,1,4,1,14,50,Pic_Sem,40,40_implaus_lady_opens_door_for_chauffeur.jpg,left,2,1,0,1.38879310899938
FED_20190611c_3T2,1,4,1,15,52,Pic_Sem,30,30_implaus_mouse_chases_cat.jpg,left,2,1,0,1.64000927799862
FED_20190611c_3T2,1,4,1,16,54,Pic_Sem,29,29_plaus_thief_steals_from_grandma.jpg,right,1,1,1,1.92271014599828
FED_20190611c_3T2,1,4,1,17,56,Pic_Sem,16,16_implaus_student_lectures_to_a_professor.jpg,left,2,1,0,0.0151531070005149
