SubjID,List,Order,Run,TrialNumber,TrialOnset,Condition,ItemNum,Item,Motion,CorrectAnswer,Response,Accuracy,RT
FED_20190523b_3T2,2,1,1,1,0,FIX,0,+,-,0,0,0,0
FED_20190523b_3T2,2,1,1,2,24,Pic_Sem,38,38_plaus_tailor_measuring_princess.jpg,right,1,0,0,0
FED_20190523b_3T2,2,1,1,3,26,Pic_Sem,19,19_implaus_beggar_gives_to_man.jpg,left,2,0,0,0
FED_20190523b_3T2,2,1,1,4,28,Pic_Sem,32,32_plaus_relative_visits_patient.jpg,left,1,0,0,0
FED_20190523b_3T2,2,1,1,5,30,Pic_Sem,11,11_implaus_guide_chases_lion.jpg,left,2,2,1,1.94863861403428
FED_20190523b_3T2,2,1,1,6,32,Pic_Sem,36,36_plaus_dog_licking_child.jpg,left,1,2,0,0.00737763103097677
FED_20190523b_3T2,2,1,1,7,34,Pic_Sem,2,02_plaus_babysitter_scolding_child.jpg,right,1,1,1,0.975317245000042
FED_20190523b_3T2,2,1,1,8,36,Pic_Sem,1,01_implaus_criminal_arrests_cop.jpg,left,2,1,0,1.35496212303406
FED_20190523b_3T2,2,1,1,9,38,Pic_Sem,6,06_plaus_ghost_frightens_girl.jpg,right,1,2,0,1.57891383802053
FED_20190523b_3T2,2,1,1,10,40,Pic_Sem,24,24_plaus_father_pulls_child.jpg,left,1,1,1,1.31742995901732
FED_20190523b_3T2,2,1,1,11,42,Pic_Sem,27,27_implaus_athlete_applauds_the_lady.jpg,right,2,0,0,0
FED_20190523b_3T2,2,1,1,12,46,Pic_Perc,33,33_implaus_worker_orders_boss.jpg,right,2,2,1,1.96243895404041
FED_20190523b_3T2,2,1,1,13,48,Pic_Perc,16,16_plaus_professor_lectures_to_a_student.jpg,left,1,2,0,0.019972468027845
FED_20190523b_3T2,2,1,1,14,50,Pic_Perc,8,08_plaus_artist_painting_business_man.jpg,left,1,2,0,1.20526646601502
FED_20190523b_3T2,2,1,1,15,52,Pic_Perc,34,34_plaus_dog_leading_blind_person.jpg,left,1,1,1,1.16799508902477
FED_20190523b_3T2,2,1,1,16,54,Pic_Perc,3,03_implaus_patient_uses_stethoscope_on_doctor.jpg,left,1,1,1,1.11874076002277
FED_20190523b_3T2,2,1,1,17,56,Pic_Perc,4,04_plaus_fireman_rescuse_grandmother.jpg,left,1,2,0,1.30010560899973
FED_20190523b_3T2,2,1,1,18,58,Pic_Perc,35,35_implaus_girl_rejects_bouncer.jpg,right,2,0,0,0
FED_20190523b_3T2,2,1,1,19,60,Pic_Perc,17,17_implaus_woman_bites_vampir.jpg,right,2,1,0,1.18267598300008
FED_20190523b_3T2,2,1,1,20,62,Pic_Perc,22,22_plaus_journalist_interviews_sports_star.jpg,left,1,0,0,0
FED_20190523b_3T2,2,1,1,21,64,Pic_Perc,29,29_implaus_grandma_steals_from_thief.jpg,left,1,1,1,1.4472882800037
FED_20190523b_3T2,2,1,1,22,68,Sent_Sem,2,The child is scolding the babysitter.,right,2,0,0,0
FED_20190523b_3T2,2,1,1,23,70,Sent_Sem,5,The dentist is treating the patient.,right,1,1,1,0.0295685839955695
FED_20190523b_3T2,2,1,1,24,72,Sent_Sem,36,The girl is licking the dog on the face.,right,2,2,1,1.49596956599271
FED_20190523b_3T2,2,1,1,25,74,Sent_Sem,32,The patient is bringing flowers to the relative.,left,2,1,0,1.6518144790316
FED_20190523b_3T2,2,1,1,26,76,Sent_Sem,39,The lifeguard is saving the grandmother.,right,1,1,1,1.76786234503379
FED_20190523b_3T2,2,1,1,27,78,Sent_Sem,16,The student is lecturing to the professor.,left,2,2,1,0.910404058988206
FED_20190523b_3T2,2,1,1,28,80,Sent_Sem,21,The ballerina is dancing for the grandpa.,left,1,1,1,1.44153493799968
FED_20190523b_3T2,2,1,1,29,82,Sent_Sem,8,The businessman is painting the artist.,left,2,2,1,1.42494968901156
FED_20190523b_3T2,2,1,1,30,84,Sent_Sem,33,The boss is yelling at the worker.,right,1,1,1,1.62221665302059
FED_20190523b_3T2,2,1,1,31,86,Sent_Sem,30,The mouse is chasing the cat.,left,2,2,1,1.37356131599518
FED_20190523b_3T2,2,1,1,32,90,Sent_Perc,12,The model is taking a picture of the photographer.,right,2,0,0,0
FED_20190523b_3T2,2,1,1,33,92,Sent_Perc,11,The lion is pouncing on the Safari guide.,right,2,2,1,0.291034839989152
FED_20190523b_3T2,2,1,1,34,94,Sent_Perc,13,The pirate is kidnapping the princess.,left,1,2,0,0.239027019997593
FED_20190523b_3T2,2,1,1,35,96,Sent_Perc,20,The lady is cooking for the chef.,right,2,1,0,0.287304893019609
FED_20190523b_3T2,2,1,1,36,98,Sent_Perc,1,The cop is arresting the criminal.,left,1,2,0,0.205237335001584
FED_20190523b_3T2,2,1,1,37,100,Sent_Perc,34,The blind person is leading the dog.,right,2,2,1,1.37092727300478
FED_20190523b_3T2,2,1,1,38,102,Sent_Perc,7,The mother is feeding the baby.,left,1,1,1,0.919690314040054
