SubjID,List,Order,Run,TrialNumber,TrialOnset,Condition,ItemNum,Item,Motion,CorrectAnswer,Response,Accuracy,RT
FED_20190605c_3T2,1,2,1,1,0,FIX,0,+,-,0,0,0,0
FED_20190605c_3T2,1,2,1,2,24,Pic_Perc,11,11_plaus_lion_chases_guide.jpg,right,2,0,0,0
FED_20190605c_3T2,1,2,1,3,26,Pic_Perc,35,35_plaus_bouncer_rejects_girl.jpg,left,1,2,0,1.00001641500057
FED_20190605c_3T2,1,2,1,4,28,Pic_Perc,23,23_plaus_judge_sentences_criminal.jpg,right,2,0,0,0
FED_20190605c_3T2,1,2,1,5,30,Pic_Perc,22,22_implaus_sports_star_interviews_journalist.jpg,left,1,2,0,1.38222239300012
FED_20190605c_3T2,1,2,1,6,32,Pic_Perc,32,32_implaus_patient_visits_relative.jpg,right,2,1,0,1.18159433099936
FED_20190605c_3T2,1,2,1,7,34,Pic_Perc,40,40_implaus_lady_opens_door_for_chauffeur.jpg,right,2,1,0,1.67518783500054
FED_20190605c_3T2,1,2,1,8,36,Pic_Perc,5,05_plaus_dentist_treating_patient.jpg,right,2,1,0,1.64504480100004
FED_20190605c_3T2,1,2,1,9,38,Pic_Perc,29,29_plaus_thief_steals_from_grandma.jpg,left,1,1,1,1.21269206899888
FED_20190605c_3T2,1,2,1,10,40,Pic_Perc,10,10_implaus_king_entertain_jester.jpg,left,1,1,1,1.71745820999786
FED_20190605c_3T2,1,2,1,11,42,Pic_Perc,26,26_implaus_queen_bows_to_peasant.jpg,right,2,1,0,1.18112435399962
FED_20190605c_3T2,1,2,1,12,46,Sent_Sem,17,The woman is biting the vampire.,right,2,0,0,0
FED_20190605c_3T2,1,2,1,13,48,Sent_Sem,1,The criminal is arresting the cop.,right,2,2,1,0.277631519998977
FED_20190605c_3T2,1,2,1,14,50,Sent_Sem,11,The Safari guide is pouncing on the lion.,left,2,2,1,0.00896513900079299
FED_20190605c_3T2,1,2,1,15,52,Sent_Sem,10,The jester is entertaining the king.,left,1,2,0,0.0922458189997997
FED_20190605c_3T2,1,2,1,16,54,Sent_Sem,38,The tailor is measuring the princess.,right,1,1,1,1.61021075399913
FED_20190605c_3T2,1,2,1,17,56,Sent_Sem,16,The professor is lecturing to the student.,right,1,1,1,1.14122809999753
