SubjID,List,Order,Run,TrialNumber,TrialOnset,Condition,ItemNum,Item,Motion,CorrectAnswer,Response,Accuracy,RT
FED_20160805b_3T1,1,2,2,1,0,FIX,0,+,-,0,0,0,0
FED_20160805b_3T1,1,2,2,2,24,Pic_Perc,33,33_plaus_boss_orders_worker.jpg,right,2,2,1,1.289549123
FED_20160805b_3T1,1,2,2,3,26,Pic_Perc,23,23_plaus_judge_sentences_criminal.jpg,right,2,1,0,1.206147644
FED_20160805b_3T1,1,2,2,4,28,Pic_Perc,26,26_implaus_queen_bows_to_peasant.jpg,left,1,2,0,1.321626039
FED_20160805b_3T1,1,2,2,5,30,Pic_Perc,3,03_plaus_doctor_uses_stethoscope_on_patient.jpg,right,2,1,0,1.137959484
FED_20160805b_3T1,1,2,2,6,32,Pic_Perc,19,19_plaus_man_gives_to_beggar.jpg,left,1,2,0,1.069953024
FED_20160805b_3T1,1,2,2,7,34,Pic_Perc,12,12_implaus_model_photographes_photographer.jpg,left,1,2,0,1.236272753
FED_20160805b_3T1,1,2,2,8,36,Pic_Perc,32,32_implaus_patient_visits_relative.jpg,left,1,1,1,1.185771517
FED_20160805b_3T1,1,2,2,9,38,Pic_Perc,31,31_plaus_visitor_pushes_nurse.jpg,left,1,1,1,0.76990685
FED_20160805b_3T1,1,2,2,10,40,Pic_Perc,9,09_plaus_groom_carries_bride.jpg,left,1,2,0,0.99998922
FED_20160805b_3T1,1,2,2,11,42,Pic_Perc,30,30_implaus_mouse_chases_cat.jpg,right,2,2,1,0.728713283
FED_20160805b_3T1,1,2,2,12,46,Sent_Sem,30,The cat is chasing the mouse.,left,1,1,1,1.497267305
FED_20160805b_3T1,1,2,2,13,48,Sent_Sem,38,The tailor is measuring the princess.,right,1,1,1,1.297035332
FED_20160805b_3T1,1,2,2,14,50,Sent_Sem,40,The chauffeur is opening the door for the lady.,left,1,1,1,1.063118709
FED_20160805b_3T1,1,2,2,15,52,Sent_Sem,15,The snorkeler is biting the shark.,right,2,2,1,1.246053564
FED_20160805b_3T1,1,2,2,16,54,Sent_Sem,2,The babysitter is scolding the child.,left,1,1,1,1.495028295
FED_20160805b_3T1,1,2,2,17,56,Sent_Sem,34,The dog is leading the blind person.,left,1,1,1,1.395274741
FED_20160805b_3T1,1,2,2,18,58,Sent_Sem,37,The woman is proposing to the man.,right,2,2,1,1.622929037
FED_20160805b_3T1,1,2,2,19,60,Sent_Sem,23,The criminal is sentencing the judge.,right,2,2,1,1.586924751
FED_20160805b_3T1,1,2,2,20,62,Sent_Sem,9,The bride is carrying the groom.,left,2,2,1,1.5294335
FED_20160805b_3T1,1,2,2,21,64,Sent_Sem,20,The chef is cooking for the lady.,left,1,1,1,1.764477951
