SubjID,List,Order,Run,TrialNumber,TrialOnset,Condition,ItemNum,Item,Motion,CorrectAnswer,Response,Accuracy,RT
FED_20160908b_3T1,2,2,2,1,0,FIX,0,+,-,0,0,0,0
FED_20160908b_3T1,2,2,2,2,24,Pic_Perc,31,31_implaus_patient_pushes_visitor.jpg,left,1,1,1,1.26674244800233
FED_20160908b_3T1,2,2,2,3,26,Pic_Perc,20,20_plaus_chef_cooks_for_lady.jpg,left,1,1,1,1.15002222299518
FED_20160908b_3T1,2,2,2,4,28,Pic_Perc,8,08_plaus_artist_painting_business_man.jpg,right,2,2,1,1.30040071500116
FED_20160908b_3T1,2,2,2,5,30,Pic_Perc,15,15_implaus_snorkler_bites_shark.jpg,left,1,1,1,1.2996120829921
FED_20160908b_3T1,2,2,2,6,32,Pic_Perc,32,32_plaus_relative_visits_patient.jpg,left,1,2,0,1.24884385400219
FED_20160908b_3T1,2,2,2,7,34,Pic_Perc,3,03_implaus_patient_uses_stethoscope_on_doctor.jpg,right,2,2,1,1.33119815899408
FED_20160908b_3T1,2,2,2,8,36,Pic_Perc,13,13_implaus_princess_kidnaping_pirate.jpg,left,1,1,1,1.23131474299589
FED_20160908b_3T1,2,2,2,9,38,Pic_Perc,18,18_plaus_waiter_serving_customer.jpg,right,2,2,1,1.21345329598989
FED_20160908b_3T1,2,2,2,10,40,Pic_Perc,7,07_implaus_baby_feeding_mother.jpg,left,1,1,1,1.12834331899649
FED_20160908b_3T1,2,2,2,11,42,Pic_Perc,37,37_implaus_woman_proposing_to_man.jpg,left,1,0,0,0
FED_20160908b_3T1,2,2,2,12,46,Sent_Sem,1,The cop is arresting the criminal.,right,1,1,1,1.52808202699816
FED_20160908b_3T1,2,2,2,13,48,Sent_Sem,4,The grandmother is rescuing the fireman.,left,2,2,1,1.06899271300063
FED_20160908b_3T1,2,2,2,14,50,Sent_Sem,11,The lion is pouncing on the Safari guide.,right,1,1,1,1.02016562399513
FED_20160908b_3T1,2,2,2,15,52,Sent_Sem,26,The queen is bowing to the peasant.,right,2,1,0,1.15358082299645
FED_20160908b_3T1,2,2,2,16,54,Sent_Sem,28,The son is tying the father's shoes.,right,2,1,0,1.10442876900197
FED_20160908b_3T1,2,2,2,17,56,Sent_Sem,10,The king is entertaining the jester.,right,2,2,1,1.38739800799522
FED_20160908b_3T1,2,2,2,18,58,Sent_Sem,13,The pirate is kidnapping the princess.,left,1,2,0,1.61054951199912
FED_20160908b_3T1,2,2,2,19,60,Sent_Sem,8,The businessman is painting the artist.,right,2,1,0,1.35547522098932
FED_20160908b_3T1,2,2,2,20,62,Sent_Sem,7,The mother is feeding the baby.,right,1,1,1,1.42123679700308
FED_20160908b_3T1,2,2,2,21,64,Sent_Sem,9,The groom is carrying the bride.,right,1,1,1,0.955176331990515
FED_20160908b_3T1,2,2,2,22,68,Sent_Perc,33,The boss is yelling at the worker.,right,2,1,0,1.23693515799823
FED_20160908b_3T1,2,2,2,23,70,Sent_Perc,21,The ballerina is dancing for the grandpa.,left,1,1,1,1.08572216000175
FED_20160908b_3T1,2,2,2,24,72,Sent_Perc,23,The judge is sentencing the criminal.,right,2,2,1,0.952253313997062
FED_20160908b_3T1,2,2,2,25,74,Sent_Perc,40,The lady is opening the door for the chauffeur.,left,1,1,1,1.06755303499813
FED_20160908b_3T1,2,2,2,26,76,Sent_Perc,22,The sportsstar is interviewing the journalist.,right,2,2,1,0.982771126000443
FED_20160908b_3T1,2,2,2,27,78,Sent_Perc,12,The model is taking a picture of the photographer.,right,2,2,1,1.21769397899334
FED_20160908b_3T1,2,2,2,28,80,Sent_Perc,37,The man is proposing to the woman.,left,1,1,1,0.766016708003008
FED_20160908b_3T1,2,2,2,29,82,Sent_Perc,17,The vampire is biting the woman.,right,2,2,1,0.798577442998067
FED_20160908b_3T1,2,2,2,30,84,Sent_Perc,19,The lawyer is giving money to the beggar.,right,2,2,1,0.949304306996055
FED_20160908b_3T1,2,2,2,31,86,Sent_Perc,16,The student is lecturing to the professor.,left,1,1,1,1.02971749700373
FED_20160908b_3T1,2,2,2,32,90,Pic_Sem,27,27_implaus_athlete_applauds_the_lady.jpg,right,2,1,0,1.71551794400148
FED_20160908b_3T1,2,2,2,33,92,Pic_Sem,6,06_plaus_ghost_frightens_girl.jpg,left,1,1,1,1.06184922099055
FED_20160908b_3T1,2,2,2,34,94,Pic_Sem,30,30_plaus_cat_chases_mouse.jpg,right,1,1,1,1.02742373799265
FED_20160908b_3T1,2,2,2,35,96,Pic_Sem,35,35_implaus_girl_rejects_bouncer.jpg,right,2,2,1,1.17748527899676
FED_20160908b_3T1,2,2,2,36,98,Pic_Sem,5,05_implaus_patient_treating_dentist.jpg,left,2,2,1,1.14339167499566
FED_20160908b_3T1,2,2,2,37,100,Pic_Sem,22,22_plaus_journalist_interviews_sports_star.jpg,right,1,2,0,1.09225111099659
FED_20160908b_3T1,2,2,2,38,102,Pic_Sem,39,39_implaus_grandma_saves_lifeguard.jpg,right,2,1,0,1.2919473410002
FED_20160908b_3T1,2,2,2,39,104,Pic_Sem,10,10_plaus_jester_entertains_king.jpg,left,1,1,1,0.941945468002814
