SubjID,List,Order,Run,TrialNumber,TrialOnset,Condition,ItemNum,Item,Motion,CorrectAnswer,Response,Accuracy,RT
FED_20190523b_3T2,1,2,2,1,0,FIX,0,+,-,0,0,0,0
FED_20190523b_3T2,1,2,2,2,24,Pic_Perc,31,31_plaus_visitor_pushes_nurse.jpg,right,2,1,0,0.869247653987259
FED_20190523b_3T2,1,2,2,3,26,Pic_Perc,12,12_implaus_model_photographes_photographer.jpg,right,2,1,0,0.933488966955338
FED_20190523b_3T2,1,2,2,4,28,Pic_Perc,19,19_plaus_man_gives_to_beggar.jpg,left,1,2,0,0.916563936974853
FED_20190523b_3T2,1,2,2,5,30,Pic_Perc,8,08_implaus_business_man_painting_artist.jpg,right,2,1,0,1.01645080698654
FED_20190523b_3T2,1,2,2,6,32,Pic_Perc,1,01_plaus_cop_arrests_criminal.jpg,left,1,1,1,1.28207687597023
FED_20190523b_3T2,1,2,2,7,34,Pic_Perc,38,38_implaus_princess_measuring_tailor.jpg,left,1,2,0,1.0309609969845
FED_20190523b_3T2,1,2,2,8,36,Pic_Perc,14,14_implaus_bride_blesses_priest.jpg,right,2,1,0,1.09680991299683
FED_20190523b_3T2,1,2,2,9,38,Pic_Perc,21,21_plaus_ballerina_dances_for_grandpa.jpg,right,2,2,1,0.996118772949558
FED_20190523b_3T2,1,2,2,10,40,Pic_Perc,35,35_plaus_bouncer_rejects_girl.jpg,right,2,2,1,1.11223890597466
FED_20190523b_3T2,1,2,2,11,42,Pic_Perc,10,10_implaus_king_entertain_jester.jpg,left,1,1,1,0.911593801982235
FED_20190523b_3T2,1,2,2,12,46,Sent_Sem,6,The ghost is frightening the girl.,left,1,1,1,1.34301305899862
FED_20190523b_3T2,1,2,2,13,48,Sent_Sem,14,The priest is blessing the bride.,right,1,1,1,1.1262467969791
FED_20190523b_3T2,1,2,2,14,50,Sent_Sem,21,The grandpa is dancing for the ballerina.,right,2,2,1,0.97600516595412
FED_20190523b_3T2,1,2,2,15,52,Sent_Sem,8,The artist is painting the businessman.,right,1,1,1,0.937748687982094
FED_20190523b_3T2,1,2,2,16,54,Sent_Sem,31,The patient is pushing the visitor.,right,2,0,0,0
FED_20190523b_3T2,1,2,2,17,56,Sent_Sem,18,The waiter is serving the customer.,left,1,1,1,0.974879665998742
FED_20190523b_3T2,1,2,2,18,58,Sent_Sem,13,The princess is kidnapping the pirate.,left,2,2,1,0.908134748984594
FED_20190523b_3T2,1,2,2,19,60,Sent_Sem,37,The woman is proposing to the man.,right,2,2,1,1.08969651395455
FED_20190523b_3T2,1,2,2,20,62,Sent_Sem,36,The dog is licking the girl on the face.,right,1,1,1,1.33957979397383
FED_20190523b_3T2,1,2,2,21,64,Sent_Sem,11,The Safari guide is pouncing on the lion.,right,2,2,1,1.27173550496809
FED_20190523b_3T2,1,2,2,22,68,Sent_Perc,12,The photographer is taking a picture of the model.,right,2,0,0,0
FED_20190523b_3T2,1,2,2,23,70,Sent_Perc,25,The girl is giving Santa a present.,right,2,2,1,1.43612239795038
FED_20190523b_3T2,1,2,2,24,72,Sent_Perc,5,The patient is treating the dentist.,left,1,1,1,1.26829733297927
FED_20190523b_3T2,1,2,2,25,74,Sent_Perc,30,The cat is chasing the mouse.,left,1,1,1,1.43543116998626
FED_20190523b_3T2,1,2,2,26,76,Sent_Perc,17,The woman is biting the vampire.,right,2,2,1,1.55813176097581
FED_20190523b_3T2,1,2,2,27,78,Sent_Perc,34,The dog is leading the blind person.,right,2,2,1,1.49981185299112
