SubjID,List,Order,Run,TrialNumber,TrialOnset,Condition,ItemNum,Item,Motion,CorrectAnswer,Response,Accuracy,RT
FED_20190611c_3T2,2,3,2,1,0,FIX,0,+,-,0,0,0,0
FED_20190611c_3T2,2,3,2,2,24,Sent_Sem,19,The lawyer is giving money to the beggar.,right,1,1,1,1.80564320300255
FED_20190611c_3T2,2,3,2,3,26,Sent_Sem,24,The child is pulling the father on the sled.,right,2,2,1,1.8766851390028
FED_20190611c_3T2,2,3,2,4,28,Sent_Sem,31,The visitor is pushing the patient.,right,1,2,0,0.013821705000737
FED_20190611c_3T2,2,3,2,5,30,Sent_Sem,28,The son is tying the father's shoes.,left,2,1,0,1.81097956700251
FED_20190611c_3T2,2,3,2,6,32,Sent_Sem,9,The groom is carrying the bride.,right,1,1,1,1.77517671000169
FED_20190611c_3T2,2,3,2,7,34,Sent_Sem,26,The queen is bowing to the peasant.,left,2,2,1,1.5372689830001
FED_20190611c_3T2,2,3,2,8,36,Sent_Sem,21,The ballerina is dancing for the grandpa.,right,1,1,1,1.72936001600101
FED_20190611c_3T2,2,3,2,9,38,Sent_Sem,10,The king is entertaining the jester.,right,2,1,0,1.71333662800316
FED_20190611c_3T2,2,3,2,10,40,Sent_Sem,32,The patient is bringing flowers to the relative.,right,2,0,0,0
FED_20190611c_3T2,2,3,2,11,42,Sent_Sem,37,The man is proposing to the woman.,right,1,1,1,0.0988015100010671
FED_20190611c_3T2,2,3,2,12,46,Sent_Perc,35,The bouncer is preventing the woman from entering.,left,1,1,1,0.964066322001599
FED_20190611c_3T2,2,3,2,13,48,Sent_Perc,15,The shark is biting the snorkeler.,right,2,2,1,0.795694506003201
FED_20190611c_3T2,2,3,2,14,50,Sent_Perc,29,The thief is stealing the purse from the grandma.,left,1,1,1,0.929473118001624
FED_20190611c_3T2,2,3,2,15,52,Sent_Perc,2,The child is scolding the babysitter.,left,1,1,1,1.260908905002
FED_20190611c_3T2,2,3,2,16,54,Sent_Perc,11,The lion is pouncing on the Safari guide.,right,2,1,0,1.49417331500081
FED_20190611c_3T2,2,3,2,17,56,Sent_Perc,34,The blind person is leading the dog.,right,2,1,0,1.49309869900026
FED_20190611c_3T2,2,3,2,18,58,Sent_Perc,5,The dentist is treating the patient.,left,1,1,1,0.959717870002351
FED_20190611c_3T2,2,3,2,19,60,Sent_Perc,16,The student is lecturing to the professor.,right,2,1,0,1.72824322100132
FED_20190611c_3T2,2,3,2,20,62,Sent_Perc,20,The lady is cooking for the chef.,left,1,1,1,1.54004871900179
FED_20190611c_3T2,2,3,2,21,64,Sent_Perc,27,The lady is applauding the athlete.,right,2,0,0,0
FED_20190611c_3T2,2,3,2,22,68,Pic_Sem,21,21_implaus_grandpa_dances_for_ballerina.jpg,left,2,1,0,1.10553014500329
FED_20190611c_3T2,2,3,2,23,70,Pic_Sem,19,19_implaus_beggar_gives_to_man.jpg,right,2,1,0,1.63932400800331
FED_20190611c_3T2,2,3,2,24,72,Pic_Sem,32,32_plaus_relative_visits_patient.jpg,left,1,1,1,1.78192786400177
FED_20190611c_3T2,2,3,2,25,74,Pic_Sem,15,15_implaus_snorkler_bites_shark.jpg,right,2,1,0,1.88409970000066
FED_20190611c_3T2,2,3,2,26,76,Pic_Sem,6,06_plaus_ghost_frightens_girl.jpg,right,1,1,1,0.0210183620001771
FED_20190611c_3T2,2,3,2,27,78,Pic_Sem,12,12_plaus_photographer_photographes_model.jpg,left,1,1,1,0.0200449770018167
FED_20190611c_3T2,2,3,2,28,80,Pic_Sem,28,28_plaus_father_laces_shoes_of_child.jpg,left,1,1,1,0.0191973750006582
FED_20190611c_3T2,2,3,2,29,82,Pic_Sem,27,27_implaus_athlete_applauds_the_lady.jpg,left,2,0,0,0
FED_20190611c_3T2,2,3,2,30,84,Pic_Sem,22,22_plaus_journalist_interviews_sports_star.jpg,left,1,1,1,1.06701972800147
FED_20190611c_3T2,2,3,2,31,86,Pic_Sem,8,08_plaus_artist_painting_business_man.jpg,right,1,1,1,1.39968054000201
FED_20190611c_3T2,2,3,2,32,90,Pic_Perc,11,11_implaus_guide_chases_lion.jpg,left,1,1,1,1.09864788600316
FED_20190611c_3T2,2,3,2,33,92,Pic_Perc,13,13_implaus_princess_kidnaping_pirate.jpg,right,2,1,0,1.06506146399988
FED_20190611c_3T2,2,3,2,34,94,Pic_Perc,39,39_implaus_grandma_saves_lifeguard.jpg,left,1,1,1,0.96376917300222
FED_20190611c_3T2,2,3,2,35,96,Pic_Perc,14,14_plaus_priest_blesses_bride.jpg,left,1,1,1,1.06359435600098
FED_20190611c_3T2,2,3,2,36,98,Pic_Perc,10,10_plaus_jester_entertains_king.jpg,left,1,1,1,1.52608438400057
FED_20190611c_3T2,2,3,2,37,100,Pic_Perc,17,17_implaus_woman_bites_vampir.jpg,right,2,1,0,1.09262360200228
