SubjID,List,Order,Run,TrialNumber,TrialOnset,Condition,ItemNum,Item,Motion,CorrectAnswer,Response,Accuracy,RT
FED_20190522a_3T2,1,3,1,1,0,FIX,0,+,-,0,0,0,0
FED_20190522a_3T2,1,3,1,2,24,Sent_Sem,29,The grandma is stealing the purse from the thief.,left,2,0,0,0
FED_20190522a_3T2,1,3,1,3,26,Sent_Sem,18,The waiter is serving the customer.,right,1,2,0,0.203040954016615
FED_20190522a_3T2,1,3,1,4,28,Sent_Sem,40,The chauffeur is opening the door for the lady.,right,1,1,1,0.018895846005762
FED_20190522a_3T2,1,3,1,5,30,Sent_Sem,9,The bride is carrying the groom.,left,2,2,1,1.38438809601939
FED_20190522a_3T2,1,3,1,6,32,Sent_Sem,38,The tailor is measuring the princess.,left,1,1,1,1.23353241401492
FED_20190522a_3T2,1,3,1,7,34,Sent_Sem,17,The woman is biting the vampire.,left,2,2,1,0.933165872003883
FED_20190522a_3T2,1,3,1,8,36,Sent_Sem,8,The artist is painting the businessman.,right,1,2,0,1.2987595180166
FED_20190522a_3T2,1,3,1,9,38,Sent_Sem,39,The grandmother is saving the lifeguard.,right,2,2,1,1.31498523699702
FED_20190522a_3T2,1,3,1,10,40,Sent_Sem,4,The fireman is rescuing the grandmother.,left,1,1,1,1.14688673100318
FED_20190522a_3T2,1,3,1,11,42,Sent_Sem,12,The photographer is taking a picture of the model.,right,1,1,1,1.6163527900062
FED_20190522a_3T2,1,3,1,12,46,Sent_Perc,27,The athlete is applauding the lady.,left,1,1,1,1.89993802900426
FED_20190522a_3T2,1,3,1,13,48,Sent_Perc,11,The Safari guide is pouncing on the lion.,right,2,1,0,0.0117763270100113
FED_20190522a_3T2,1,3,1,14,50,Sent_Perc,28,The father is tying the son's shoes.,left,1,1,1,0.745429258997319
FED_20190522a_3T2,1,3,1,15,52,Sent_Perc,6,The ghost is frightening the girl.,left,1,1,1,0.71115223900415
FED_20190522a_3T2,1,3,1,16,54,Sent_Perc,31,The patient is pushing the visitor.,left,1,1,1,0.543501203996129
FED_20190522a_3T2,1,3,1,17,56,Sent_Perc,20,The chef is cooking for the lady.,right,2,2,1,0.792338550003478
FED_20190522a_3T2,1,3,1,18,58,Sent_Perc,32,The relative is bringing flowers to the patient.,left,1,1,1,1.00899449299322
FED_20190522a_3T2,1,3,1,19,60,Sent_Perc,33,The worker is yelling at the boss.,left,1,1,1,1.34039743000176
FED_20190522a_3T2,1,3,1,20,62,Sent_Perc,36,The dog is licking the girl on the face.,left,1,1,1,0.657369713007938
FED_20190522a_3T2,1,3,1,21,64,Sent_Perc,26,The peasant is bowing to the queen.,right,2,2,1,0.75655783500406
FED_20190522a_3T2,1,3,1,22,68,Pic_Sem,26,26_implaus_queen_bows_to_peasant.jpg,left,2,0,0,0
FED_20190522a_3T2,1,3,1,23,70,Pic_Sem,14,14_implaus_bride_blesses_priest.jpg,left,2,1,0,0.0890378539916128
FED_20190522a_3T2,1,3,1,24,72,Pic_Sem,10,10_implaus_king_entertain_jester.jpg,left,2,1,0,1.17040663701482
FED_20190522a_3T2,1,3,1,25,74,Pic_Sem,37,37_plaus_man_proposing_to_woman.jpg,left,1,1,1,0.953173707996029
FED_20190522a_3T2,1,3,1,26,76,Pic_Sem,31,31_plaus_visitor_pushes_nurse.jpg,left,1,1,1,1.35225070500746
FED_20190522a_3T2,1,3,1,27,78,Pic_Sem,39,39_plaus_lifeguard_saves_grandma.jpg,left,1,1,1,1.31908514699899
FED_20190522a_3T2,1,3,1,28,80,Pic_Sem,28,28_implaus_child_laces_shoes_of_father.jpg,right,2,1,0,1.43345461500576
FED_20190522a_3T2,1,3,1,29,82,Pic_Sem,4,04_implaus_grandmother_rescuse_fireman.jpg,left,2,0,0,0
FED_20190522a_3T2,1,3,1,30,84,Pic_Sem,5,05_plaus_dentist_treating_patient.jpg,right,1,1,1,0.998906363995047
FED_20190522a_3T2,1,3,1,31,86,Pic_Sem,11,11_plaus_lion_chases_guide.jpg,right,1,2,0,1.28216850801255
FED_20190522a_3T2,1,3,1,32,90,Pic_Perc,16,16_implaus_student_lectures_to_a_professor.jpg,right,2,0,0,0
FED_20190522a_3T2,1,3,1,33,92,Pic_Perc,15,15_plaus_shark_bites_snorkeler.jpg,left,1,1,1,1.23073895199923
FED_20190522a_3T2,1,3,1,34,94,Pic_Perc,32,32_implaus_patient_visits_relative.jpg,left,1,1,1,1.07944979300373
FED_20190522a_3T2,1,3,1,35,96,Pic_Perc,2,02_implaus_child_scolding_babysitter.jpg,right,2,1,0,1.36230851901928
FED_20190522a_3T2,1,3,1,36,98,Pic_Perc,27,27_plaus_lady_applauds_the_athlete.jpg,right,2,0,0,0
FED_20190522a_3T2,1,3,1,37,100,Pic_Perc,8,08_implaus_business_man_painting_artist.jpg,left,1,1,1,0.0948412940197159
FED_20190522a_3T2,1,3,1,38,102,Pic_Perc,19,19_plaus_man_gives_to_beggar.jpg,left,1,1,1,0.860663438012125
FED_20190522a_3T2,1,3,1,39,104,Pic_Perc,33,33_plaus_boss_orders_worker.jpg,left,1,1,1,0.7265845570073
FED_20190522a_3T2,1,3,1,40,106,Pic_Perc,36,36_implaus_child_licking_dog.jpg,left,1,1,1,1.00935021901387
FED_20190522a_3T2,1,3,1,41,108,Pic_Perc,17,17_plaus_vampir_bites_woman.jpg,left,1,1,1,1.05843297301908
FED_20190522a_3T2,1,3,1,42,110,FIX,0,+,-,0,0,0,0
FED_20190522a_3T2,1,3,1,43,134,Pic_Perc,38,38_implaus_princess_measuring_tailor.jpg,left,1,1,1,1.0002086260065
FED_20190522a_3T2,1,3,1,44,136,Pic_Perc,21,21_plaus_ballerina_dances_for_grandpa.jpg,right,2,2,1,1.21594459700282
FED_20190522a_3T2,1,3,1,45,138,Pic_Perc,24,24_implaus_child_pulls_father.jpg,left,1,1,1,1.31460425601108
FED_20190522a_3T2,1,3,1,46,140,Pic_Perc,1,01_plaus_cop_arrests_criminal.jpg,right,2,1,0,1.97138408999308
FED_20190522a_3T2,1,3,1,47,142,Pic_Perc,29,29_plaus_thief_steals_from_grandma.jpg,right,2,1,0,0.0133133289928082
FED_20190522a_3T2,1,3,1,48,144,Pic_Perc,12,12_implaus_model_photographes_photographer.jpg,right,2,0,0,0
FED_20190522a_3T2,1,3,1,49,146,Pic_Perc,6,06_implaus_girl_frightens_ghost.jpg,right,2,1,0,1.84688102299697
FED_20190522a_3T2,1,3,1,50,148,Pic_Perc,20,20_implaus_lady_cooks_for_chef.jpg,right,2,1,0,0.0111554760078434
FED_20190522a_3T2,1,3,1,51,150,Pic_Perc,3,03_plaus_doctor_uses_stethoscope_on_patient.jpg,left,1,1,1,1.39465350701357
FED_20190522a_3T2,1,3,1,52,152,Pic_Perc,9,09_plaus_groom_carries_bride.jpg,right,2,2,1,1.79100832500262
FED_20190522a_3T2,1,3,1,53,156,Pic_Sem,22,22_implaus_sports_star_interviews_journalist.jpg,right,2,0,0,0
FED_20190522a_3T2,1,3,1,54,158,Pic_Sem,13,13_plaus_pirate_kidnaping_princess.jpg,left,1,1,1,1.66450863901991
FED_20190522a_3T2,1,3,1,55,160,Pic_Sem,25,25_plaus_santa_gives_present_to_girl.jpg,left,1,1,1,0.957380142994225
FED_20190522a_3T2,1,3,1,56,162,Pic_Sem,7,07_plaus_mother_feeding_baby.jpg,left,1,1,1,1.00680299001397
FED_20190522a_3T2,1,3,1,57,164,Pic_Sem,34,34_implaus_blind_person_leading_dog.jpg,right,2,1,0,1.29003878301592
