SubjID,List,Order,Run,TrialNumber,TrialOnset,Condition,ItemNum,Item,Motion,CorrectAnswer,Response,Accuracy,RT
FED_20190614b_3T2,2,4,2,1,0,FIX,0,+,-,0,0,0,0
FED_20190614b_3T2,2,4,2,2,24,Sent_Perc,40,The lady is opening the door for the chauffeur.,right,2,2,1,1.45674392400542
FED_20190614b_3T2,2,4,2,3,26,Sent_Perc,9,The groom is carrying the bride.,left,1,1,1,1.15740725300566
FED_20190614b_3T2,2,4,2,4,28,Sent_Perc,25,Santa is giving the girl a present.,right,2,2,1,0.905663770012325
FED_20190614b_3T2,2,4,2,5,30,Sent_Perc,35,The bouncer is preventing the woman from entering.,right,2,2,1,0.956309313012753
FED_20190614b_3T2,2,4,2,6,32,Sent_Perc,22,The sportsstar is interviewing the journalist.,right,2,2,1,1.02256660501007
FED_20190614b_3T2,2,4,2,7,34,Sent_Perc,8,The businessman is painting the artist.,right,2,2,1,1.10430419100157
FED_20190614b_3T2,2,4,2,8,36,Sent_Perc,26,The queen is bowing to the peasant.,right,2,2,1,1.13593014300568
FED_20190614b_3T2,2,4,2,9,38,Sent_Perc,29,The thief is stealing the purse from the grandma.,right,2,2,1,1.41981589900388
FED_20190614b_3T2,2,4,2,10,40,Sent_Perc,37,The man is proposing to the woman.,left,1,1,1,0.671989351001685
FED_20190614b_3T2,2,4,2,11,42,Sent_Perc,34,The blind person is leading the dog.,left,1,1,1,1.36697039499995
FED_20190614b_3T2,2,4,2,12,46,Pic_Sem,16,16_plaus_professor_lectures_to_a_student.jpg,right,1,1,1,1.70274007700209
FED_20190614b_3T2,2,4,2,13,48,Pic_Sem,7,07_implaus_baby_feeding_mother.jpg,right,2,2,1,0.867114610009594
FED_20190614b_3T2,2,4,2,14,50,Pic_Sem,11,11_implaus_guide_chases_lion.jpg,right,2,2,1,1.14796706700872
FED_20190614b_3T2,2,4,2,15,52,Pic_Sem,27,27_implaus_athlete_applauds_the_lady.jpg,right,2,1,0,1.53027200700308
FED_20190614b_3T2,2,4,2,16,54,Pic_Sem,10,10_plaus_jester_entertains_king.jpg,right,1,1,1,1.04706709300808
FED_20190614b_3T2,2,4,2,17,56,Pic_Sem,6,06_plaus_ghost_frightens_girl.jpg,left,1,1,1,1.08096279700112
FED_20190614b_3T2,2,4,2,18,58,Pic_Sem,31,31_implaus_patient_pushes_visitor.jpg,left,2,2,1,1.14622954600782
FED_20190614b_3T2,2,4,2,19,60,Pic_Sem,34,34_plaus_dog_leading_blind_person.jpg,right,1,1,1,1.06212836201303
FED_20190614b_3T2,2,4,2,20,62,Pic_Sem,19,19_implaus_beggar_gives_to_man.jpg,right,2,2,1,1.22856685900479
FED_20190614b_3T2,2,4,2,21,64,Pic_Sem,17,17_implaus_woman_bites_vampir.jpg,left,2,2,1,1.46103561900964
FED_20190614b_3T2,2,4,2,22,68,Pic_Perc,25,25_implaus_girl_gives_present_to_santa.jpg,left,1,1,1,1.71597116701014
FED_20190614b_3T2,2,4,2,23,70,Pic_Perc,28,28_plaus_father_laces_shoes_of_child.jpg,right,2,2,1,1.14334057900123
FED_20190614b_3T2,2,4,2,24,72,Pic_Perc,15,15_implaus_snorkler_bites_shark.jpg,right,2,2,1,1.27471549001348
FED_20190614b_3T2,2,4,2,25,74,Pic_Perc,13,13_implaus_princess_kidnaping_pirate.jpg,right,2,2,1,1.39184581000882
FED_20190614b_3T2,2,4,2,26,76,Pic_Perc,12,12_plaus_photographer_photographes_model.jpg,left,1,1,1,1.47325854501105
FED_20190614b_3T2,2,4,2,27,78,Pic_Perc,33,33_implaus_worker_orders_boss.jpg,right,2,2,1,1.52186081200489
FED_20190614b_3T2,2,4,2,28,80,Pic_Perc,32,32_plaus_relative_visits_patient.jpg,left,1,1,1,1.10742511900025
FED_20190614b_3T2,2,4,2,29,82,Pic_Perc,9,09_implaus_bride_carries_groom.jpg,right,2,2,1,1.27229600600549
FED_20190614b_3T2,2,4,2,30,84,Pic_Perc,36,36_plaus_dog_licking_child.jpg,left,1,1,1,0.983317184000043
FED_20190614b_3T2,2,4,2,31,86,Pic_Perc,30,30_plaus_cat_chases_mouse.jpg,left,1,1,1,1.0347687350004
FED_20190614b_3T2,2,4,2,32,90,Sent_Sem,4,The grandmother is rescuing the fireman.,right,2,2,1,1.57047730100749
FED_20190614b_3T2,2,4,2,33,92,Sent_Sem,11,The lion is pouncing on the Safari guide.,right,1,1,1,1.89724089601077
FED_20190614b_3T2,2,4,2,34,94,Sent_Sem,33,The boss is yelling at the worker.,right,1,1,1,0.0180904250009917
FED_20190614b_3T2,2,4,2,35,96,Sent_Sem,6,The girl is frightening the ghost.,right,2,2,1,1.2493794280017
FED_20190614b_3T2,2,4,2,36,98,Sent_Sem,7,The mother is feeding the baby.,left,1,1,1,1.13123078799981
FED_20190614b_3T2,2,4,2,37,100,Sent_Sem,12,The model is taking a picture of the photographer.,right,2,2,1,1.55357876200287
FED_20190614b_3T2,2,4,2,38,102,Sent_Sem,20,The lady is cooking for the chef.,right,2,2,1,1.68501263600774
FED_20190614b_3T2,2,4,2,39,104,Sent_Sem,27,The lady is applauding the athlete.,right,1,1,1,1.38052351301303
FED_20190614b_3T2,2,4,2,40,106,Sent_Sem,19,The lawyer is giving money to the beggar.,left,1,1,1,1.70111976501357
FED_20190614b_3T2,2,4,2,41,108,Sent_Sem,17,The vampire is biting the woman.,left,1,1,1,1.31434347500908
FED_20190614b_3T2,2,4,2,42,110,FIX,0,+,-,0,0,0,0
FED_20190614b_3T2,2,4,2,43,134,Sent_Sem,38,The princess is measuring the tailor.,left,2,0,0,0
